종목코드,종목명,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,평균거래량_20d,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종
137080,나래나노텍,529.0,404.0,545.0,,,,-150.0,-221.0,-88.0,,,,34.9,,,,34.9,60.18,,,,60.18,1년치 존재,1,,0.75,42.7,38893.0,down,62.0,6130.0,3830.0,up,bear_cross,,,,,KOSDAQ,5980,661,36217,0.9,디스플레이장비및부품
407400,꿈비,289.0,395.0,864.0,,,,-26.0,4.0,-42.0,,,,118.73,,,,118.73,-1150.0,,,,-1150.0,1년치 존재,1,,3.94,-21.28,138313.0,up,57.8,4970.0,3900.0,mixed,bull,,,,,KOSDAQ,4560,667,160761,1.2,가정용기기와용품
37330,인지디스플레,6873.0,7327.0,7218.0,,,,53.0,109.0,171.0,,,,-1.49,,,,-1.49,56.88,,,,56.88,1년치 존재,1,8.33,0.45,3.38,87178.0,down,57.5,1570.0,1300.0,up,bull,,,,,KOSDAQ,1525,669,64426,0.7,디스플레이장비및부품
189980,흥국에프엔비,1011.0,1026.0,994.0,,,,103.0,107.0,85.0,,,,-3.12,,,,-3.12,-20.56,,,,-20.56,1년치 존재,1,9.41,0.82,8.1,133381.0,down,48.1,2265.0,1510.0,mixed,bull,,,,,KOSDAQ,1638,657,78895,0.6,음료
88910,동우팜투테이블,3492.0,3031.0,3255.0,,,,211.0,-43.0,132.0,,,,7.39,,,,7.39,406.98,,,,406.98,1년치 존재,1,3.03,0.36,12.55,48174.0,down,61.7,2540.0,2065.0,up,bear,,,,,KOSDAQ,2540,656,102511,2.1,식품
96630,에스코넥,2753.0,2893.0,2787.0,,,,80.0,105.0,133.0,,,,-3.66,,,,-3.66,26.67,,,,26.67,1년치 존재,1,,1.72,49.77,,,,,,,,,,,,KOSDAQ,813,645,0,,핸드셋
452200,민테크,175.0,209.0,210.0,,,,-66.0,-110.0,-88.0,,,,0.48,,,,0.48,20.0,,,,20.0,1년치 존재,1,,2.03,-7.75,147525.0,up,62.7,2855.0,1935.0,up,bull,,,,,KOSDAQ,2765,658,119629,0.8,전기제품
263690,디알젬,1129.0,1040.0,1027.0,,,,101.0,88.0,90.0,,,,-1.25,,,,-1.25,2.27,,,,2.27,1년치 존재,1,12.83,1.45,7.58,33892.0,up,64.7,5760.0,4905.0,up,bull,,,,,KOSDAQ,5760,652,39626,1.2,건강관리장비와용품
104200,NHN벅스,568.0,521.0,449.0,,,,8.0,4.0,-7.0,,,,-13.82,,,,-13.82,-275.0,,,,-275.0,1년치 존재,1,,0.9,-11.6,290719.0,up,53.0,6380.0,3540.0,mixed,bull,,,,,KOSDAQ,4395,652,619728,2.1,방송과엔터테인먼트
82210,옵트론텍,2330.0,2180.0,1957.0,,,,101.0,-44.0,-31.0,,,,-10.23,,,,-10.23,29.55,,,,29.55,1년치 존재,1,38.75,4.08,-30.51,172840.0,down,42.2,2420.0,1844.0,down,bear_cross,,,,,KOSDAQ,1860,650,108660,0.6,전자장비와기기
53270,구영테크,3574.0,3774.0,4262.0,,,,290.0,289.0,243.0,,,,12.93,,,,12.93,-15.92,,,,-15.92,1년치 존재,1,4.22,0.72,15.87,107846.0,down,50.6,2570.0,2110.0,mixed,bear_cross,,,,,KOSDAQ,2360,647,101532,0.9,자동차부품
97800,윈팩,862.0,741.0,755.0,,,,-229.0,-233.0,-143.0,,,,1.89,,,,1.89,38.63,,,,38.63,1년치 존재,1,,2.05,-21.22,1046850.0,up,60.8,569.0,390.0,,bull,,,,,KOSDAQ,477,651,0,,반도체와반도체장비
5670,푸드웰,2285.0,2730.0,3203.0,,,,83.0,139.0,184.0,,,,17.33,,,,17.33,32.37,,,,32.37,1년치 존재,1,7.79,0.51,9.9,47644.0,down,58.5,6860.0,5550.0,up,bull,,,,,KOSDAQ,6520,652,46312,1.0,식품
444530,심플랫폼,44.0,72.0,104.0,,,,-15.0,-1.0,-27.0,,,,44.44,,,,44.44,-2600.0,,,,-2600.0,1년치 존재,1,,4.36,-28.78,85213.0,up,75.2,10100.0,5320.0,up,bull,,,,,KOSDAQ,10100,646,477228,5.6,IT서비스
4780,대륙제관,2711.0,2747.0,2666.0,,,,156.0,158.0,103.0,,,,-2.95,,,,-2.95,-34.81,,,,-34.81,1년치 존재,1,4.99,0.46,5.93,53160.0,up,63.9,4080.0,3495.0,up,bull,,,,,KOSDAQ,4060,646,40750,0.8,포장재
303360,프로티아,82.0,105.0,151.0,,,,2.0,15.0,37.0,,,,43.81,,,,43.81,146.67,,,,146.67,1년치 존재,1,85.77,1.79,15.72,36258.0,down,56.2,5590.0,4410.0,mixed,bull,,,,,KOSDAQ,5010,645,11655,0.3,건강관리장비와용품
50960,수산아이앤티,239.0,267.0,307.0,,,,65.0,57.0,51.0,,,,14.98,,,,14.98,-10.53,,,,-10.53,1년치 존재,1,12.44,0.82,5.85,35578.0,down,51.7,10140.0,8300.0,up,bear,,,,,KOSDAQ,9540,644,12841,0.4,소프트웨어
8370,원풍,738.0,796.0,876.0,,,,46.0,45.0,66.0,,,,10.05,,,,10.05,46.67,,,,46.67,1년치 존재,1,7.94,0.55,7.9,7795.0,down,68.5,5370.0,4580.0,up,bull,,,,,KOSDAQ,5360,643,4685,0.6,화학
215790,이노인스트루먼트,439.0,412.0,437.0,,,,-189.0,-275.0,-92.0,,,,6.07,,,,6.07,66.55,,,,66.55,1년치 존재,1,,0.58,-28.31,18948446.0,down,47.2,4340.0,260.0,,bear,,,,,KOSDAQ,1596,643,6743504,0.4,통신장비
67170,오텍,9597.0,9092.0,8521.0,,,,-98.0,-149.0,-23.0,,,,-6.28,,,,-6.28,84.56,,,,84.56,1년치 존재,1,,0.52,-7.3,1010398.0,up,65.4,2745.0,1689.0,up,bull,,,,,KOSDAQ,2655,640,354404,0.4,가정용기기와용품
54300,팬스타엔터프라이즈,691.0,629.0,672.0,,,,16.0,3.0,-28.0,,,,6.84,,,,6.84,-1033.33,,,,-1033.33,1년치 존재,1,165.61,0.9,-2.17,649163.0,up,81.9,1099.0,489.0,,bull,,,,,KOSDAQ,1099,636,1093745,1.7,해운사
1840,이화공영,1402.0,1283.0,1152.0,,,,-134.0,-198.0,33.0,,,,-10.21,,,,-10.21,116.67,,,,116.67,1년치 존재,1,,3.15,28.15,,,,,,,,,,,,KOSDAQ,2215,626,0,,건설
452300,캡스톤파트너스,95.0,97.0,75.0,,,,-24.0,22.0,23.0,,,,-22.68,,,,-22.68,4.55,,,,4.55,1년치 존재,1,,2.35,6.9,5794196.0,up,53.2,5100.0,2830.0,up,bear,,,,,KOSDAQ,4455,631,454508,0.1,창업투자
173940,에프엔씨엔터,901.0,862.0,1024.0,,,,-80.0,-42.0,-6.0,,,,18.79,,,,18.79,85.71,,,,85.71,1년치 존재,1,,2.09,-47.06,42602.0,down,50.5,5050.0,3305.0,mixed,bear,,,,,KOSDAQ,4110,633,11308,0.3,방송과엔터테인먼트
261200,덴티스,943.0,1143.0,1142.0,,,,4.0,-4.0,-104.0,,,,-0.09,,,,-0.09,-2500.0,,,,-2500.0,1년치 존재,1,35.75,2.49,-27.9,24569.0,down,49.9,4280.0,3545.0,mixed,bear,,,,,KOSDAQ,3970,628,28398,1.2,건강관리장비와용품
196450,코아시아씨엠,2940.0,2673.0,2582.0,,,,-130.0,-95.0,53.0,,,,-3.4,,,,-3.4,155.79,,,,155.79,1년치 존재,1,,0.94,5.53,188026.0,up,52.7,1840.0,945.0,up,bull,,,,,KOSDAQ,1389,629,225701,1.2,핸드셋
89790,제이티,472.0,489.0,384.0,,,,30.0,4.0,-22.0,,,,-21.47,,,,-21.47,-650.0,,,,-650.0,1년치 존재,1,16.06,1.3,-0.46,96850.0,up,53.9,7800.0,5010.0,mixed,bull,,,,,KOSDAQ,6080,627,110643,1.1,반도체와반도체장비
14190,원익큐브,2444.0,2868.0,2848.0,,,,56.0,36.0,33.0,,,,-0.7,,,,-0.7,-8.33,,,,-8.33,1년치 존재,1,18.58,0.88,2.58,142900.0,down,47.3,2130.0,1656.0,mixed,bull,,,,,KOSDAQ,1769,626,201727,1.4,화학
294090,이오플로우,66.0,52.0,37.0,,,,-394.0,-703.0,-222.0,,,,-28.85,,,,-28.85,68.42,,,,68.42,1년치 존재,1,,2.28,30.93,,,,,,,,,,,,KOSDAQ,1490,620,0,,건강관리장비와용품
413640,비아이매트릭스,259.0,309.0,314.0,,,,-27.0,20.0,9.0,,,,1.62,,,,1.62,-55.0,,,,-55.0,1년치 존재,1,,2.43,7.66,74886.0,down,56.3,11050.0,7680.0,mixed,bull,,,,,KOSDAQ,8700,627,50636,0.7,IT서비스
100030,인지소프트,242.0,189.0,189.0,,,,38.0,11.0,23.0,,,,0.0,,,,0.0,109.09,,,,109.09,1년치 존재,1,10.31,0.87,35.1,2902.0,down,53.6,23000.0,16520.0,mixed,bull,,,,,KOSDAQ,18920,621,3479,1.2,소프트웨어
53980,오상자이엘,1033.0,1169.0,1364.0,,,,63.0,80.0,110.0,,,,16.68,,,,16.68,37.5,,,,37.5,1년치 존재,1,4.41,1.09,9.73,127406.0,down,57.1,3375.0,3045.0,mixed,bull,,,,,KOSDAQ,3275,622,71078,0.6,소프트웨어
153460,네이블,134.0,172.0,192.0,,,,-21.0,4.0,26.0,,,,11.63,,,,11.63,550.0,,,,550.0,1년치 존재,1,,1.54,7.33,236270.0,down,50.0,15370.0,6250.0,mixed,bear,,,,,KOSDAQ,9610,628,59926,0.3,소프트웨어
189330,씨이랩,37.0,91.0,103.0,,,,-69.0,-53.0,-32.0,,,,13.19,,,,13.19,39.62,,,,39.62,1년치 존재,1,,4.38,-17.96,651370.0,down,56.9,8950.0,3475.0,up,bull,,,,,KOSDAQ,6620,621,249873,0.4,IT서비스
48770,TPC로보틱스,862.0,864.0,863.0,,,,-52.0,-25.0,-23.0,,,,-0.12,,,,-0.12,8.0,,,,8.0,1년치 존재,1,,1.15,-6.61,299459.0,up,67.6,4820.0,2755.0,mixed,bull,,,,,KOSDAQ,3945,619,1718663,5.7,기계
52790,액토즈소프트,894.0,796.0,699.0,,,,424.0,295.0,286.0,,,,-12.19,,,,-12.19,-3.05,,,,-3.05,1년치 존재,1,2.9,0.38,12.77,22125.0,down,54.0,6050.0,4985.0,mixed,bull,,,,,KOSDAQ,5660,618,30986,1.4,게임엔터테인먼트
297570,알로이스,266.0,309.0,429.0,,,,42.0,48.0,65.0,,,,38.83,,,,38.83,35.42,,,,35.42,1년치 존재,1,10.62,1.28,-2.47,470491.0,down,56.9,1907.0,1287.0,up,bear,,,,,KOSDAQ,1781,617,314456,0.7,전자제품
185490,아이진,31.0,34.0,36.0,,,,-271.0,-133.0,-99.0,,,,5.88,,,,5.88,25.56,,,,25.56,1년치 존재,1,,1.89,-29.23,773276.0,down,47.3,1720.0,1193.0,mixed,bear,,,,,KOSDAQ,1432,619,163771,0.2,생물공학
365590,하이딥,105.0,59.0,18.0,,,,-86.0,-91.0,-117.0,,,,-69.49,,,,-69.49,-28.57,,,,-28.57,1년치 존재,1,,13.78,-303.4,57555.0,down,47.9,3820.0,1848.0,mixed,bull,,,,,KOSDAQ,2035,630,17944,0.3,반도체와반도체장비
53620,태양,1570.0,1522.0,1404.0,,,,65.0,22.0,24.0,,,,-7.75,,,,-7.75,9.09,,,,9.09,1년치 존재,1,8.96,0.34,6.27,8549.0,up,58.8,7320.0,6430.0,up,bear,,,,,KOSDAQ,7240,623,4653,0.5,가정용품
45340,토탈소프트,161.0,207.0,275.0,,,,36.0,52.0,94.0,,,,32.85,,,,32.85,80.77,,,,80.77,1년치 존재,1,10.01,1.73,26.65,57084.0,up,51.7,8320.0,5970.0,up,bear,,,,,KOSDAQ,7200,616,40394,0.7,운송인프라
238120,얼라인드,152.0,158.0,160.0,,,,33.0,28.0,24.0,,,,1.27,,,,1.27,-14.29,,,,-14.29,1년치 존재,1,17.91,1.85,8.01,34081.0,down,50.4,6050.0,3790.0,mixed,bull,,,,,KOSDAQ,4315,620,38371,1.1,생명과학도구및서비스
440290,HB인베스트먼트,205.0,152.0,174.0,,,,106.0,65.0,73.0,,,,14.47,,,,14.47,12.31,,,,12.31,1년치 존재,1,6.99,0.7,6.98,89605.0,up,65.5,2260.0,1975.0,mixed,bull,,,,,KOSDAQ,2240,616,78885,0.9,창업투자
239890,피엔에이치테크,402.0,336.0,301.0,,,,65.0,25.0,22.0,,,,-10.42,,,,-10.42,-12.0,,,,-12.0,1년치 존재,1,40.19,4.84,5.32,167117.0,up,61.9,6750.0,4360.0,up,bull,,,,,KOSDAQ,6190,615,528,0.0,디스플레이장비및부품
127710,아시아경제,931.0,780.0,731.0,,,,-285.0,-352.0,55.0,,,,-6.28,,,,-6.28,115.62,,,,115.62,1년치 존재,1,,0.25,3.39,208576.0,down,32.2,1782.0,993.0,mixed,bear,,,,,KOSDAQ,1398,616,176130,0.8,출판
38010,제일테크노스,2429.0,1839.0,1336.0,,,,352.0,207.0,71.0,,,,-27.35,,,,-27.35,-65.7,,,,-65.7,1년치 존재,1,2.94,0.62,7.27,38403.0,up,67.1,6910.0,5690.0,up,bull,,,,,KOSDAQ,6830,615,18422,0.5,건축제품
66360,체리부로,3990.0,3829.0,4054.0,,,,210.0,29.0,285.0,,,,5.88,,,,5.88,882.76,,,,882.76,1년치 존재,1,4.67,0.78,27.0,348022.0,down,58.9,1384.0,768.0,up,bear,,,,,KOSDAQ,1274,611,251358,0.7,식품
70300,엑스큐어,348.0,107.0,185.0,,,,-1.0,-22.0,19.0,,,,72.9,,,,72.9,186.36,,,,186.36,1년치 존재,1,,1.06,5.83,1910590.0,up,54.0,3100.0,1436.0,up,bear,,,,,KOSDAQ,2625,612,538860,0.3,핸드셋
53950,경남제약,593.0,608.0,559.0,,,,-36.0,-9.0,-17.0,,,,-8.06,,,,-8.06,-88.89,,,,-88.89,1년치 존재,1,,0.66,-7.92,,,,,,,,,,,,KOSDAQ,769,601,0,,제약
94970,제이엠티,1227.0,1640.0,2002.0,,,,148.0,53.0,131.0,,,,22.07,,,,22.07,147.17,,,,147.17,1년치 존재,1,3.0,0.3,10.17,267199.0,up,58.1,3760.0,2500.0,up,bear,,,,,KOSDAQ,3610,605,107082,0.4,디스플레이장비및부품
90410,덕신이피씨,2181.0,1466.0,1065.0,,,,289.0,107.0,-1.0,,,,-27.35,,,,-27.35,-100.93,,,,-100.93,1년치 존재,1,3.79,0.8,1.23,276376.0,down,54.2,1445.0,1122.0,up,bear_cross,,,,,KOSDAQ,1313,605,116629,0.4,건축자재
452160,제이엔비,153.0,160.0,149.0,,,,33.0,34.0,2.0,,,,-6.88,,,,-6.88,-94.12,,,,-94.12,1년치 존재,1,,3.39,-0.9,80282.0,up,57.9,6950.0,4800.0,mixed,bull,,,,,KOSDAQ,6330,609,42347,0.5,반도체와반도체장비
237820,플레이디,373.0,386.0,402.0,,,,25.0,40.0,62.0,,,,4.15,,,,4.15,55.0,,,,55.0,1년치 존재,1,29.02,1.03,5.16,20007.0,down,48.2,4890.0,3900.0,up,bear_cross,,,,,KOSDAQ,4690,602,68701,3.4,광고
432430,와이랩,194.0,240.0,371.0,,,,-55.0,-95.0,-87.0,,,,54.58,,,,54.58,8.42,,,,8.42,1년치 존재,1,,4.14,-21.79,40878.0,down,65.0,3905.0,2830.0,mixed,bull,,,,,KOSDAQ,3640,601,39618,1.0,출판
223310,사토시홀딩스,195.0,217.0,189.0,,,,-4.0,-32.0,-75.0,,,,-12.9,,,,-12.9,-134.38,,,,-134.38,1년치 존재,1,,1.15,-165.15,,,,,,,,,,,,KOSDAQ,2275,592,0,,식품과기본식료품소매
364950,에이아이코리아,768.0,1146.0,869.0,,,,45.0,88.0,28.0,,,,-24.17,,,,-24.17,-68.18,,,,-68.18,1년치 존재,1,,1.06,-1.54,193524.0,up,59.3,7780.0,5460.0,up,bull,,,,,KOSDAQ,7280,604,157971,0.8,전자장비와기기
419080,엔젯,121.0,63.0,54.0,,,,-21.0,-65.0,-63.0,,,,-14.29,,,,-14.29,3.08,,,,3.08,1년치 존재,1,541.26,3.52,-19.24,102060.0,down,49.7,8400.0,4740.0,mixed,bull,,,,,KOSDAQ,5620,600,66809,0.7,디스플레이장비및부품
33830,티비씨,435.0,403.0,427.0,,,,41.0,15.0,15.0,,,,5.96,,,,5.96,0.0,,,,0.0,1년치 존재,1,15.82,0.73,2.93,186570.0,down,44.8,678.0,548.0,mixed,bear,,,,,KOSDAQ,599,599,70625,0.4,방송과엔터테인먼트
89150,케이씨티,161.0,117.0,231.0,,,,22.0,16.0,40.0,,,,97.44,,,,97.44,150.0,,,,150.0,1년치 존재,1,42.72,1.45,7.95,1444668.0,up,47.3,3960.0,2045.0,mixed,bear,,,,,KOSDAQ,3475,596,137780,0.1,컴퓨터와주변기기
466410,사이냅소프트,127.0,133.0,135.0,,,,64.0,51.0,47.0,,,,1.5,,,,1.5,-7.84,,,,-7.84,1년치 존재,1,11.39,0.82,8.53,116082.0,down,54.0,12570.0,10010.0,mixed,bull,,,,,KOSDAQ,11820,595,26582,0.2,소프트웨어
33560,블루콤,328.0,51.0,58.0,,,,-77.0,33.0,6.0,,,,13.73,,,,13.73,-81.82,,,,-81.82,1년치 존재,1,,0.33,9.92,58975.0,down,51.9,3830.0,2830.0,mixed,bear,,,,,KOSDAQ,3495,598,40305,0.7,부동산
311390,네오크레마,249.0,403.0,819.0,,,,3.0,-7.0,54.0,,,,103.23,,,,103.23,871.43,,,,871.43,1년치 존재,1,,1.74,4.13,48191.0,up,55.8,5440.0,4085.0,mixed,bull,,,,,KOSDAQ,4720,597,46038,1.0,식품과기본식료품소매
37950,엘컴텍,566.0,574.0,463.0,,,,21.0,36.0,22.0,,,,-19.34,,,,-19.34,-38.89,,,,-38.89,1년치 존재,1,43.83,1.46,3.05,,,,,,,,,,,,KOSDAQ,709,599,0,,핸드셋
471820,셀로맥스사이언스,193.0,216.0,222.0,,,,46.0,55.0,28.0,,,,2.78,,,,2.78,-49.09,,,,-49.09,1년치 존재,1,14.99,1.24,6.49,31135.0,up,54.0,5500.0,4770.0,up,bull,,,,,KOSDAQ,5220,590,11897,0.4,제약
38070,서린바이오,896.0,754.0,771.0,,,,25.0,10.0,7.0,,,,2.25,,,,2.25,-30.0,,,,-30.0,1년치 존재,1,,0.95,0.87,60584.0,down,47.6,6720.0,6050.0,up,bear_cross,,,,,KOSDAQ,6340,590,42233,0.7,생물공학
99520,DGI,134.0,214.0,252.0,,,,-44.0,5.0,-33.0,,,,17.76,,,,17.76,-760.0,,,,-760.0,1년치 존재,1,,2.27,-13.39,,,,,,,,,,,,KOSDAQ,1284,581,0,,통신장비
143540,영우디에스피,478.0,591.0,805.0,,,,-111.0,-50.0,59.0,,,,36.21,,,,36.21,218.0,,,,218.0,1년치 존재,1,,1.52,19.84,438594.0,down,49.8,1519.0,1045.0,mixed,bear,,,,,KOSDAQ,1350,602,338975,0.8,디스플레이장비및부품
460470,아이빔테크놀로지,45.0,36.0,44.0,,,,-29.0,-43.0,-42.0,,,,22.22,,,,22.22,2.33,,,,2.33,1년치 존재,1,,2.12,-12.91,179922.0,up,64.0,3900.0,2880.0,up,bull_cross,,,,,KOSDAQ,3880,587,1231380,6.8,생명과학도구및서비스
450330,하스,160.0,162.0,166.0,,,,16.0,12.0,9.0,,,,2.47,,,,2.47,-25.0,,,,-25.0,1년치 존재,1,27.22,1.26,3.37,28427.0,down,53.1,7540.0,5660.0,up,bear,,,,,KOSDAQ,7140,585,14181,0.5,건강관리장비와용품
277070,린드먼아시아,97.0,91.0,74.0,,,,34.0,42.0,36.0,,,,-18.68,,,,-18.68,-14.29,,,,-14.29,1년치 존재,1,18.08,1.09,5.01,9510.0,down,46.1,5290.0,3985.0,mixed,bear_cross,,,,,KOSDAQ,4280,586,5994,0.6,창업투자
72770,멤레이비티,900.0,1301.0,896.0,,,,-20.0,-28.0,-28.0,,,,-31.13,,,,-31.13,0.0,,,,0.0,1년치 존재,1,,2.65,-39.59,497282.0,down,40.3,850.0,689.0,,bear,,,,,KOSDAQ,707,587,0,,IT서비스
114450,그린생명과학,224.0,249.0,403.0,,,,-46.0,4.0,2.0,,,,61.85,,,,61.85,-50.0,,,,-50.0,1년치 존재,1,,1.23,0.3,1062001.0,down,50.3,3470.0,2340.0,up,bear,,,,,KOSDAQ,2930,586,148772,0.1,제약
419120,산돌,142.0,157.0,200.0,,,,28.0,29.0,45.0,,,,27.39,,,,27.39,55.17,,,,55.17,1년치 존재,1,18.95,1.1,6.19,64245.0,down,47.0,4450.0,3500.0,mixed,bear,,,,,KOSDAQ,4040,595,43276,0.7,소프트웨어
7680,대원,4361.0,2772.0,1121.0,,,,-620.0,2.0,-138.0,,,,-59.56,,,,-59.56,-7000.0,,,,-7000.0,1년치 존재,1,,0.25,-2.99,18631.0,up,50.2,4515.0,3925.0,up,bear,,,,,KOSDAQ,4335,583,24866,1.3,건설
476080,M83,421.0,582.0,1324.0,,,,44.0,15.0,-90.0,,,,127.49,,,,127.49,-700.0,,,,-700.0,1년치 존재,1,35.3,1.29,-14.17,45227.0,up,58.1,8770.0,5760.0,mixed,bull,,,,,KOSDAQ,7210,582,68266,1.5,방송과엔터테인먼트
245620,EDGC,885.0,309.0,79.0,,,,-94.0,-126.0,-16.0,,,,-74.43,,,,-74.43,87.3,,,,87.3,1년치 존재,1,,1.26,-73.09,,,,,,,,,,,,KOSDAQ,415,575,0,,생명과학도구및서비스
465480,인스피언,161.0,190.0,200.0,,,,40.0,38.0,26.0,,,,5.26,,,,5.26,-31.58,,,,-31.58,1년치 존재,1,15.01,1.04,7.05,388600.0,up,52.6,6570.0,4810.0,up,bear,,,,,KOSDAQ,5720,580,37011,0.1,IT서비스
122350,삼기,5374.0,5421.0,5705.0,,,,78.0,51.0,83.0,,,,5.24,,,,5.24,62.75,,,,62.75,1년치 존재,1,13.17,0.7,-6.39,363482.0,up,48.1,1855.0,1378.0,mixed,bull,,,,,KOSDAQ,1506,577,219934,0.6,자동차부품
88340,유라클,457.0,476.0,438.0,,,,31.0,20.0,-68.0,,,,-7.98,,,,-7.98,-440.0,,,,-440.0,1년치 존재,1,20.93,2.68,-28.65,386012.0,up,53.9,14900.0,10680.0,mixed,bull,,,,,KOSDAQ,13210,577,61775,0.2,소프트웨어
52460,아이크래프트,1387.0,1005.0,2065.0,,,,51.0,16.0,80.0,,,,105.47,,,,105.47,400.0,,,,400.0,1년치 존재,1,12.06,1.19,24.69,352072.0,down,54.7,4195.0,2820.0,up,bear,,,,,KOSDAQ,3960,578,225021,0.6,통신장비
219420,링크제니시스,142.0,131.0,170.0,,,,14.0,-1.0,12.0,,,,29.77,,,,29.77,1300.0,,,,1300.0,1년치 존재,1,59.87,1.69,6.29,53224.0,up,55.6,5930.0,4395.0,mixed,bull,,,,,KOSDAQ,5080,583,60361,1.1,소프트웨어
403490,우듬지팜,566.0,639.0,637.0,,,,34.0,36.0,-9.0,,,,-0.31,,,,-0.31,-125.0,,,,-125.0,1년치 존재,1,82.68,3.24,-10.48,183615.0,down,43.9,1510.0,1169.0,down,bear,,,,,KOSDAQ,1247,573,85778,0.5,식품
35460,기산텔레콤,739.0,931.0,995.0,,,,44.0,49.0,81.0,,,,6.87,,,,6.87,65.31,,,,65.31,1년치 존재,1,11.39,0.96,8.26,2684213.0,down,50.4,6200.0,1940.0,mixed,bear,,,,,KOSDAQ,3835,572,1876166,0.7,우주항공과국방
38060,루멘스,1712.0,1742.0,1755.0,,,,27.0,-16.0,-50.0,,,,0.75,,,,0.75,-212.5,,,,-212.5,1년치 존재,1,15.53,0.62,-6.12,6912232.0,up,55.0,1647.0,604.0,up,bear,,,,,KOSDAQ,1180,568,905952,0.1,디스플레이장비및부품
189690,포시에스,332.0,313.0,329.0,,,,52.0,45.0,44.0,,,,5.11,,,,5.11,-2.22,,,,-2.22,1년치 존재,1,16.0,1.19,5.85,140056.0,up,58.9,2135.0,1799.0,up,bull,,,,,KOSDAQ,2075,567,46822,0.3,소프트웨어
51490,나라엠앤디,2310.0,2038.0,1846.0,,,,107.0,50.0,-1.0,,,,-9.42,,,,-9.42,-102.0,,,,-102.0,1년치 존재,1,10.22,0.88,5.12,88525.0,up,68.1,4090.0,3400.0,mixed,bull,,,,,KOSDAQ,3970,564,374,0.0,기계
122690,서진오토모티브,24519.0,25891.0,29419.0,,,,738.0,365.0,268.0,,,,13.63,,,,13.63,-26.58,,,,-26.58,1년치 존재,1,8.45,0.84,-20.69,56153.0,down,46.7,2980.0,2295.0,mixed,bull,,,,,KOSDAQ,2445,564,64422,1.1,자동차부품
7530,와이엠,1663.0,1722.0,1771.0,,,,42.0,61.0,40.0,,,,2.85,,,,2.85,-34.43,,,,-34.43,1년치 존재,1,55.38,1.19,4.6,14029.0,down,61.8,2610.0,2210.0,mixed,bull,,,,,KOSDAQ,2535,564,24246,1.7,자동차부품
340930,유일에너테크,385.0,597.0,600.0,,,,-101.0,-167.0,-27.0,,,,0.5,,,,0.5,83.83,,,,83.83,1년치 존재,1,,1.97,-54.26,,,,,,,,,,,,KOSDAQ,806,555,0,,전자장비와기기
33200,모아텍,320.0,306.0,315.0,,,,-23.0,-22.0,-32.0,,,,2.94,,,,2.94,-45.45,,,,-45.45,1년치 존재,1,,0.72,-2.11,89360.0,down,52.9,4840.0,3365.0,up,bull,,,,,KOSDAQ,3950,566,20516,0.2,전자장비와기기
105760,포스뱅크,793.0,771.0,914.0,,,,84.0,30.0,34.0,,,,18.55,,,,18.55,13.33,,,,13.33,1년치 존재,1,10.18,0.73,4.96,42425.0,up,56.1,5720.0,4690.0,up,bull,,,,,KOSDAQ,5660,576,42137,1.0,상업서비스와공급품
97870,효성오앤비,297.0,281.0,244.0,,,,7.0,43.0,35.0,,,,-13.17,,,,-13.17,-18.6,,,,-18.6,1년치 존재,1,57.69,0.97,2.01,485765.0,up,59.4,6790.0,5550.0,up,bull_cross,,,,,KOSDAQ,6750,573,2482027,5.1,화학
66130,하츠,1546.0,1865.0,1769.0,,,,63.0,107.0,104.0,,,,-5.15,,,,-5.15,-2.8,,,,-2.8,1년치 존재,1,12.13,0.67,8.0,36436.0,up,61.6,4535.0,3920.0,up,bull,,,,,KOSDAQ,4480,573,23349,0.6,가정용기기와용품
361570,알비더블유,914.0,625.0,465.0,,,,-22.0,-122.0,2.0,,,,-25.6,,,,-25.6,101.64,,,,101.64,1년치 존재,1,,1.55,-6.88,69179.0,down,46.8,2125.0,1843.0,mixed,bear_cross,,,,,KOSDAQ,1945,559,32797,0.5,방송과엔터테인먼트
126640,화신정공,3599.0,3220.0,3789.0,,,,87.0,13.0,118.0,,,,17.67,,,,17.67,807.69,,,,807.69,1년치 존재,1,6.89,0.51,9.15,266274.0,up,61.9,1638.0,1353.0,up,bull,,,,,KOSDAQ,1604,562,584529,2.2,자동차부품
352700,씨앤투스,780.0,730.0,672.0,,,,-7.0,14.0,-58.0,,,,-7.95,,,,-7.95,-514.29,,,,-514.29,1년치 존재,1,28.34,0.56,-5.02,29830.0,down,62.1,2300.0,1918.0,up,bull,,,,,KOSDAQ,2145,564,25900,0.9,"섬유,의류,신발,호화품"
